,DatGeracaoConjuntoDados,NomAgente,IdeEmpresaProponenteProjeto,DscCodProjeto,DscTituloProjeto,DscTipologia,VlrCustoTotal,VlrRcbGlobal,VlrEnergiaEconomizadaTotal,VlrRetiradaDemandaPontaTotal,DscObjetivo,DscJustificativa,DatInicioProjeto,DatConclusaoProjeto,DscMetodologiaMv,Score,Address,Latitude,Longitude,Estado,Capital
30,2024-04-01,COMPANHIA PAULISTA DE FORÇA E LUZ,9204,PE-00063-0181/2019,EE-00063-0181-2019-BÔNUS MOTORES PAULISTA,Industrial,0.0,0.73,1296.94,160.08,"Reduzir o desperdício de energia elétrica em indústrias, por meio de implementação de projeto de eficiência energética",Cumprir metas regulatórias,2019-12-23,2023-01-10,A-Medição Parcial de Retrofit isolado,1.116867345439709,"Companhia Paulista de Força e Luz, Avenida Sete de Setembro, Vila Pavani, Nova Granada, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15440-000, Brasil",-20.5356207,-49.3242102,São Paulo,
31,2024-04-01,COMPANHIA PAULISTA DE FORÇA E LUZ,12020,PE-00063-0179/2019,EE-00063-0179-2019-PH-Paulista-II,Comércio e Serviços,0.0,0.89,1415.71,0.0,Eficientizar o sistema de iluminação dos hospitais e instalar sistemas fotovoltaicos nos telhados.,"Substituir equipamentos ineficientes, promover a inserção de geração de energia por fontes renováveis e reduzir o consumo de energia dos clientes.",2019-10-14,2024-10-10,"Será utilizada a opção A para os sistemas de iluminação e opção B para os sistemas fotovoltaicos, durante 12 meses.",1.1128921543784198,"Companhia Paulista de Força e Luz, Avenida Sete de Setembro, Vila Pavani, Nova Granada, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15440-000, Brasil",-20.5356207,-49.3242102,São Paulo,
32,2024-04-01,COPEL DISTRIBUIÇÃO SA,9225,PE-02866-0187/2017,PEE CP 001/2016 UNIVERSIDADE FEDERAL DO PARANÁ,Comércio e Serviços,0.0,0.44,1105.68,228.74,"Eficientização energética no sistema de iluminação e fontes incentivadas na universidade Federal do Paraná, e com isto, promover o uso eficiente de energia no setor comércio e serviços.","Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2017-09-01,2022-08-04,"A estratégia e avaliação deste projeto é de acordo com o Procedimentos do Programa de Eficiência Energética (PROPEE ou Manual ANEEL), de 27/09/2013, e o Protocolo Internacional de Medição e Verificação de Performance (PIMVP), janeiro de 2012  EVO 10000- 1:2012.Será elaborada a consolidação da estratégia de M & V durante a fase de diagnóstico energético (projeto de eficiência energética propriamente dito), o qual será submetido à aprovação da COPEL, cujo propósito do mesmo é fazer a avaliação do projeto mediante a realização de medições, para obter os valores da energia economizada (kWh) e a redução de demanda no horário de ponta (kW). De forma a evitar possíveis desvios de medições, preferencialmente os pontos de medição deverão ser os mesmos, tanto para a fase inicial (antes), quanto para a final (após).",1.1050697558944644,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
33,2024-04-01,COMPANHIA PAULISTA DE FORÇA E LUZ,8515,PE-00063-0151/2018,EE-00063 -0151-2018_Hospitais FV,Poder Público,0.0,0.51,1184.61,94.0,"Reduzir o desperdício de energia elétrica no poder público, por meio de implementação de projeto de eficiência energética.",Cumprir metas regulatórias,2018-06-13,2022-09-10,A-Medição Parcial de Retrofit isolado,1.099699254487286,"Companhia Paulista de Força e Luz, Avenida Sete de Setembro, Vila Pavani, Nova Granada, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15440-000, Brasil",-20.5356207,-49.3242102,São Paulo,
34,2024-04-01,CELESC DISTRIBUIÇÃO SA,8682,PE-05697-0050/2018,Educação + Eficiente - Univali 2018,Comércio e Serviços,0.0,0.48,1035.37,110.1,"Utilizar a energia elétrica de forma mais eficiente e racional nos Campi de Biguaçu, Balneário Piçarras, Tijucas, Balneário Camboriú e Itajaí, e no Hospital Universitário Pequeno Anjo. Desenvolver ações que demonstrem viabilidade econômica na redução do consumo e demanda na ponta através da melhoria de equipamentos, processos e usos finais de energia.",Iluminação: Esta opção se justifica visto que a determinação da economia será feita a curto prazo e com estimativa do tempo de operação para tornar o processo viável economicamente. Condicionamento de ar e FI: Esta opção se justifica pela possibilidade de correlacionar o consumo a uma variável independente e realizar medições isoladas dentro de um processo economicamente viável.,2018-11-29,2021-11-29,"Opção A do PIMVP para Iluminação, Opção B do PIMVP para os demais usos finais.",1.0868874186630297,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
35,2024-04-01,COPEL DISTRIBUIÇÃO SA,8188,PE-02866-0232/2019,PEE_CP_003_2017 IP Wenceslau Braz,Iluminação Pública,0.0,0.38,898.61,205.16,O projeto tem como objetivo a eficientização energética nos sistemas de iluminação publica do Município de Wenceslau Braz,"Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2019-01-11,2021-10-19,Opção A- no sistema de iluminação serão realizadas medições instantâneas de potência ativa ao passo que conforme permite a opção A do protocolo Internacional de Medição e Verficação de performance será estimado o tempo de utilização.,1.0828746985648512,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
36,2024-04-01,CELESC DISTRIBUIÇÃO SA,8255,PE-05697-0044/2017,Eficiência Energética em Sistema Motriz - BRF Concórdia,Industrial,0.0,0.49,986.12,115.51,A meta é reduzir a demanda e o consumo de energia elétrica através da substituição de motores convencionais por outros de alto rendimento.,"Medição de 48hs antes e após a ação de eficiência energética dos  parâmetros: grandezas elétricas, vazão, pressão e outros dados capazes de infuenciar no consumo de energia como inventário, práticas de funcionamento, paradas, etc.",2017-08-11,2019-09-04,"Opção A do PIMVP, com medição de todos os motores",1.0826687700034578,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
37,2024-04-01,COMPANHIA PAULISTA DE FORÇA E LUZ,8513,PE-00063-0152/2018,EE-00063 -0152-2018_Bônus FV Condomínios,Residencial,0.0,0.73,1043.44,2.95,"Reduzir o desperdício de energia elétrica em condomínios residenciais, por meio de bônus para aquisição de sistema FV",Cumprir metas regulatórias,2018-06-13,2021-11-11,A-Medição Parcial de Retrofit isolado,1.0773531187271177,"Companhia Paulista de Força e Luz, Avenida Sete de Setembro, Vila Pavani, Nova Granada, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15440-000, Brasil",-20.5356207,-49.3242102,São Paulo,
38,2024-04-01,CELESC DISTRIBUIÇÃO SA,8088,PE-05697-0057/2018,Cidade +Eficiênte Iluminação Pública de Fraiburgo,Iluminação Pública,0.0,0.29,844.23,192.74,Substituição de 817 lâmpadas do sistema de iluminação pública por luminárias LED mais eficientes.,"Devido a inexistência de variável independente, não se faz necessário estabelecer o modelo de consumo utilizando uma análise de regressão",2018-01-31,2022-08-16,"Opção A  Medição isolada de parâmetros chave, neste caso potência consumida.",1.0764466481437882,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
39,2024-04-01,COPEL DISTRIBUIÇÃO SA,8149,PE-02866-0191/2017,PEE PRIORITÁRIO ANEEL 001/2016 - UTFPR,Poder Público,0.0,0.37,774.24,262.39,O projeto teve como objetivo a eficientização energética no sistema de iluminação e implantação de fonte geradora foto voltaica composta de 300 paineis no Campus da UTFPR de Curitiba.,"Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2017-11-09,2020-12-22,"A avaliação será pela opção A do PIMVP onde estão previstas o monitoramento de pelo menos uma das variáveis de influência do consumo (potencia ativa) , sendo que o tempo de utilização poderá ser estimado conforme permite o protocolo. Fonte incentivada: O consumo energético bem como as demais variáveis serão monitoradas pelo período de 12 meses.",1.0764139305218845,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
40,2024-04-01,COMPANHIA PAULISTA DE FORÇA E LUZ,8434,PE-00063-0185/2019,EE-00063-0185_Fundação Pio XII_CPP19,Comércio e Serviços,0.0,0.49,879.15,154.92,"Reduzir o desperdício de energia elétrica em hospitais, por meio de implementação de projeto de eficiência energética.",Cumprir metas regulatórias,2019-12-06,2021-08-31,A-Medição Parcial de Retrofit isolado,1.0761675860746103,"Companhia Paulista de Força e Luz, Avenida Sete de Setembro, Vila Pavani, Nova Granada, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15440-000, Brasil",-20.5356207,-49.3242102,São Paulo,
41,2024-04-01,COPEL DISTRIBUIÇÃO SA,8118,PE-02866-0174/2017,PEE CP 001/2016 BRF Francisco Beltrão,Industrial,0.0,0.52,922.84,90.56,"O projeto possui como objetivo a eficientização energética no sistema motriz  da BRF Francisco Beltrão , compreendendo a substituição de motores  antigos, que apresentam baixa eficiência, por motores que apresentam maior rendimento e menor consumo de energia.","Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2017-09-01,2020-08-30,"O projeto será avaliado através da aplicação da opção A do PIMVP através do monitoramento de um dos parametros chaves, potencia ativa em KW e estimativa do periodo de utilização",1.07417854711947,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
42,2024-04-01,COMPANHIA PAULISTA DE FORÇA E LUZ,8483,PE-00063-0190/2019,EE_00063_00190_UFSCAR ÁREA NORTE CPP19,Poder Público,0.0,0.44,774.01,232.33,"Substituir o sistema de iluminação existente, composto por 15.000 lâmpadas fluorescentes tubulares, por sistema utilizando 15.000 lâmpadas com tecnologia LED. Instalação de 71,78 kWp de geração fotovoltaica.","Cumprir regras regulatórias da ANEEL, realizando projetos de eficiência energética aprovados através da Chamada Pública de Projetos de 2019.",2019-12-18,2022-03-07,Opção A - pois a determinação das economias será feita a curto prazo para ser viável economicamente. A extrapolação dos resultados para o longo prazo será feita por meio de estudos específicos.,1.0734991753234715,"Companhia Paulista de Força e Luz, Avenida Sete de Setembro, Vila Pavani, Nova Granada, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15440-000, Brasil",-20.5356207,-49.3242102,São Paulo,
43,2024-04-01,COPEL DISTRIBUIÇÃO SA,8169,PE-02866-0204/2018,PEE_CP_001_2018 Condomínio Crystal Plaza Shopping,Comércio e Serviços,0.0,0.69,723.38,275.26,"O projeto tem como objetivo a eficientização energética nos sistemas de iluminação  e Condicionamento Ambiental do Condomínio Crystal Plaza Shopping, Com isto poderemos promover o uso racional e eficiente de energia","Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2018-09-01,2021-12-06,"Iluminação: Mensuração da potencia ativa dos equipamentos de iluminação e estimativa do tempo de utilização dos equipamentos, conforme permite a opção A do PIMVP. No sistema de condicionamento ambiental esta previsto o monitoramento do consumo e das variaveis independentes por um periodo de 168 horas de funcionamento, será adotado a opção A do PIMVP",1.0727582174156542,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
44,2024-04-01,COMPANHIA PAULISTA DE FORÇA E LUZ,8334,PE-00063-0156/2019,EE-00063-0156_Fundação Pio XII Principal_CPP18,Comércio e Serviços,0.0,0.66,895.82,99.3,"Reduzir o desperdício de energia elétrica no comércio, por meio de implementação de projeto de eficiência energética.",Cumprir metas regulatórias,2019-02-26,2022-07-10,A-Medição Parcial de Retrofit isolado,1.0724194938006522,"Companhia Paulista de Força e Luz, Avenida Sete de Setembro, Vila Pavani, Nova Granada, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15440-000, Brasil",-20.5356207,-49.3242102,São Paulo,
45,2024-04-01,CENTRAIS ELETRICAS DO PARA,9312,PE-00371-0018/2017,Eficientizacao do Sistema de Iluminacao e condicionamento ambiental do Hospital Ophir Loyola,Poder Público,0.0,0.74,804.43,166.59,Reduzir o consumo de energia eletrica com acao na iluminacao e condicionamento ambiental.,Estaremos realizando medições individuais de um grupo de amostras com característica de consumo,2017-11-30,2018-12-30,,1.0701003917774843,"Centrais Elétricas do Pará, Alameda NS 10, Conjunto Jardim Maguari, Coqueiro, Belém, Região Geográfica Imediata de Belém, Região Geográfica Intermediária de Belém, Pará, Região Norte, 66823-077, Brasil",-1.3363303,-48.44656919031406,Pará,Belém
46,2024-04-01,COMPANHIA PAULISTA DE FORÇA E LUZ,8512,PE-00063-0155/2019,EE-00063-0155-Hospital Nestor-CPP18,Poder Público,0.0,0.57,834.57,124.67,"Reduzir o desperdício de energia elétrica em poder público, por meio de implementação de projeto de eficiência energética.",Cumprir metas regulatórias,2019-03-27,2021-07-30,A-Medição Parcial de Retrofit isolado,1.0689668224068238,"Companhia Paulista de Força e Luz, Avenida Sete de Setembro, Vila Pavani, Nova Granada, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15440-000, Brasil",-20.5356207,-49.3242102,São Paulo,
47,2024-04-01,CELESC DISTRIBUIÇÃO SA,8087,PE-05697-0056/2018,Cidade +Eficiênte Iluminação Pública de Campos Novos,Iluminação Pública,0.0,0.46,779.15,177.88,Substituição de 942 lâmpadas do sistema de iluminação pública por luminárias LED mais eficientes.,"Devido a inexistência de variável independente, não se faz necessário estabelecer o modelo de consumo utilizando uma análise de regressão",2018-01-31,2019-08-30,"Opção A  Medição isolada de parâmetros chave, neste caso potência consumida.",1.0687541578644502,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
48,2024-04-01,CPFL SANTA CRUZ,8461,PE-00069-0023/2019,Bonus Refirgeração Inverter,Residencial,0.0,0.42,761.55,163.58,BÔNUS NA AQUISIÇÃO DE REFRIGERADORES,CUMPRIR OBRIGAÇÕES REGULATÓRIAS,2019-12-17,2022-04-25,OPÇÃO A,1.0656844751034935,"CPFL Agencia de Araçoiaba da Serra, Rua Santo Antônio, Jardim Santa Cruz, Residencial Primavera, Araçoiaba da Serra, Região Imediata de Sorocaba, Região Metropolitana de Sorocaba, Região Geográfica Intermediária de Sorocaba, São Paulo, Região Sudeste, 18190-000, Brasil",-23.50748455,-47.60971348174161,São Paulo,
49,2024-04-01,COPEL DISTRIBUIÇÃO SA,8150,PE-02866-0192/2017,PEE PRIORITÁRIO ANEEL 001/2016 - UTFPR-PB,Poder Público,0.0,0.74,787.31,126.08,O projeto teve como objetivo a eficientização energética no sistema de iluminação  e implantação de fonte geradora foto voltaica composta de 1426 paineis no Campus da  UTFPR de Pato Branco.,"Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2017-11-09,2020-12-22,"A avaliação será pela opção A do PIMVP onde estão previstas o monitoramento de pelo menos uma das variáveis de influência do consumo (potencia ativa) , sendo que o tempo de utilização poderá ser estimado conforme permite o protocolo. Fonte incentivada: O consumo energético bem como as demais variáveis serão monitoradas pelo período de 12 meses.",1.0645547548648218,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
50,2024-04-01,COPEL DISTRIBUIÇÃO SA,8155,PE-02866-0181/2017,PEE CP 001/2016 Bom Jesus,Comércio e Serviços,0.0,0.57,664.86,159.35,"O projeto teve como objetivo a eficientização energética nos sistemas de iluminação da Associação Franciscana de Ensino Senhor Bom Jesus e instalação de Fonte geradora solar fotovoltaica. Com isto, poderemos promover o uso racional e eficiente de energia elétrica naquela unidade consumidora.","Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2017-09-11,2021-06-01,"Iluminação:  A avaliação será pela  opção A do PIMVP onde estão previstas o monitoramento de pelo menos uma das  variáveis de influência do consumo (potencia ativa) , sendo que o tempo de utilização poderá ser estimado conforme permite o protocolo.Fonte incentivada: O consumo energético bem como as demais variáveis serão monitoradas pelo período de 12 meses.",1.0559731150961031,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
51,2024-04-01,ELEKTRO REDES SA,4875,PE-00385-0057/2017,Eficincia Energtica em clientes residenciais,Residencial,0.0,0.48,814.44,7.19,"Incentivar o uso da energia eltrica em residencias de forma eficiente, com gerao de energia atravs de energia solar fotovoltaica e com a utilizao de equipamentos mais eficientes, como lmpadas LED.","Opo A:Energia: Ser obtida pela multiplicao da potencia medida pelo tempo de funcionamento estimado- Potncia: Ser medido por sensor de corrente, sendo analisada pelo analisador de energia, sendo, portanto, parametro chave- tempo de funcionamento: ser estimado. Fator de coincidencia na ponta tambm ser estimado. Opo B: medio isolada de todos os parmetros no sendo considerado FCP.",2017-11-01,2020-07-31,"Opção A do PIMV, para iluminação- Opção B do PIMV para sistema fotovoltaico.",1.0557248460828346,"Tecnologia Avanzada en Redes. S.A, Carretera a San José Pinula, Condominio Cañadas del Pajon 2, Fraijanes, Santa Catarina Pinula, Departamento de Guatemala, 01052, Guatemala",14.5442807,-90.44272761967392,Departamento de Guatemala,
52,2024-04-01,CENTRAIS ELETRICAS DO PARA,8964,PE-00371-0027/2019,PROJETO DE EFICIENTIZACAO DA ILUMINACAO PUBLICA DO MUNICIPIO DE DOM ELISEU,Iluminação Pública,0.0,0.17,654.59,156.22,"Implantação de ações de eficiência energética (AEE) no sistema de iluminação pública no município de DOM ELISEU, através substituição de luminárias, lâmpadas, reatores, relés fotoelétricos, braços e demais dispositivos de fixação por conjuntos de iluminação com melhor eficiência energética e luminosa, baseados na tecnologia LED.",nao se aplica,2019-10-18,2022-12-21,Sera utilizada a opcao A do PIMV para o sistema de Iluminacao,1.054683655879902,"Centrais Elétricas do Pará, Alameda NS 10, Conjunto Jardim Maguari, Coqueiro, Belém, Região Geográfica Imediata de Belém, Região Geográfica Intermediária de Belém, Pará, Região Norte, 66823-077, Brasil",-1.3363303,-48.44656919031406,Pará,Belém
53,2024-04-01,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,1422,PE-00047-0079/1999,Expansão do projeto de Controlador de Demanda Residencial na Região de Vitória da Conquista,Pelo Lado da Oferta/Fator de Carga,0.0,0.41,0.0,800.0,,,1998-01-01,1999-12-31,,1.0536434279599665,"Companhia de Eletricidade do Estado da Bahia, Avenida Doutor Guilherme Dias, Ginásio Industrial, Brumado, Região Geográfica Intermediária de Vitória da Conquista, Bahia, Região Nordeste, 46100-970, Brasil",-14.207599649999999,-41.669760408092785,Bahia,
54,2024-04-01,COMPANHIA PAULISTA DE FORÇA E LUZ,8879,PE-00063-0193/2019,EE_00063_0193_2019_BONUS FV DINAMICA_CPP19,Residencial,0.0,0.31,758.21,1.0,"Reduzir o desperdício de energia elétrica no poder público, por meio de implementação de projeto de eficiência energética.",Cumprir metas regulatórias,2019-11-11,2022-06-30,A-Medição Parcial de Retrofit isolado,1.04971827561453,"Companhia Paulista de Força e Luz, Avenida Sete de Setembro, Vila Pavani, Nova Granada, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15440-000, Brasil",-20.5356207,-49.3242102,São Paulo,
55,2024-04-01,COMPANHIA PAULISTA DE FORÇA E LUZ,8484,PE-00063-0191/2019,EE_00063_00191_UFSCAR ÁREA SUL CPP19,Poder Público,0.0,0.64,598.98,155.7,"Substituir o sistema de iluminação existente, composto por 5.658 lâmpadas fluorescentes tubulares e vapor de sódio  por sistema utilizando 5.658 lâmpadas com tecnologia LED, substituir 3 ar condicionado Splits, com capacidades de 20 TR, por outros 2 com capacidades de 20 TR e 1 com capacidade de 15 TR e  Instalação de 59,9 kWp de geração fotovoltaica.","Cumprir regras regulatórias da ANEEL, realizando projetos de eficiência energética aprovados através da Chamada Pública de Projetos de 2019.",2019-12-18,2022-01-31,Opção A - pois a determinação das economias será feita a curto prazo para ser viável economicamente. A extrapolação dos resultados para o longo prazo será feita por meio de estudos específicos.,1.049282361416814,"Companhia Paulista de Força e Luz, Avenida Sete de Setembro, Vila Pavani, Nova Granada, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15440-000, Brasil",-20.5356207,-49.3242102,São Paulo,
56,2024-04-01,COPEL DISTRIBUIÇÃO SA,9320,PE-02866-0205/2018,PEE_CP_003_2017 Centrais de Abastecimento do Paraná,Comércio e Serviços,0.0,0.31,643.06,90.65,"O projeto tem como objetivo a eficientização energética nos sistemas de iluminação da Centrais de Abastecimento do e instalação de Fonte geradora solar fotovoltaica. Com isto, poderemos promover o uso racional e eficiente de energia","Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2018-09-01,2022-09-13,"Iluminação: Mensuração da potencia ativa dos equipamentos de iluminação e estimativa do tempo de utilização dos equipamentos, conforme permite a opção A do PIMVPGeração distribuída: Está previsto tempo de 12 meses para acompanhamento do projeto.",1.0472644539717588,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
57,2024-04-01,COMPANHIA PAULISTA DE FORÇA E LUZ,11684,PE-00063-0186/2019,EE-00063-0186_Fundação Pio XII Ivete_CPP19,Comércio e Serviços,0.0,0.58,637.02,60.62,"Reduzir o desperdício de energia elétrica em hospitais, por meio de implementação de projeto de eficiência energética.",Cumprir metas regulatórias,2019-12-06,2023-08-10,A-Medição Parcial de Retrofit isolado,1.0437934992009843,"Companhia Paulista de Força e Luz, Avenida Sete de Setembro, Vila Pavani, Nova Granada, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15440-000, Brasil",-20.5356207,-49.3242102,São Paulo,
58,2024-04-01,ELEKTRO REDES SA,5207,PE-00385-0074/2019,Eficiência Energética Saneamento,Serviços Públicos,0.0,0.62,607.16,79.33,Redução do consumo de energia através da substituição de equipamentos e automação de sistemas nos processos de saneamento básico.,"Opção A para sistemas de ilumição, opção B para os sistemas de bombeamento",2019-07-12,2020-07-12,,1.0427205536591453,"Tecnologia Avanzada en Redes. S.A, Carretera a San José Pinula, Condominio Cañadas del Pajon 2, Fraijanes, Santa Catarina Pinula, Departamento de Guatemala, 01052, Guatemala",14.5442807,-90.44272761967392,Departamento de Guatemala,
59,2024-04-01,CELESC DISTRIBUIÇÃO SA,8678,PE-05697-0037/2017,Educação +Eficiente - UNESC,Comércio e Serviços,0.0,0.63,545.5,137.39,"Reduzir a demanda na ponta e o consumo de energia elétrica por meio da eficientização energética dos sistemas de iluminação, de condicionamento ambiental, de aquecimento da água da piscina e de desumidificação do biotério da Universidade do Extremo Sul Catarinense - UNESC, localizada no município de Criciúma  SC",Não se aplica,2017-08-14,2022-06-30,"Iluminação:  opção A do PIMVP. Para a iluminação em geral, será efetuada a medição de potência e demanda por 1 hora antes e 1 hora após a AEE . Para a iluminação externa, será efetuada a medição de potência e demanda  por 1 dia antes e 1 dia após a AEE. O tempo de uso será estimado com base em entrevista com os usuários de cada setor.  O critério adotado para a escolha dos equipamentos é por amostragem em função da potência nominal (existente e proposto).Ar Condicionado, Aquecimento de Piscina e Desumidificadores:  opção B do PIMVP.  Será efetuada a medição 07 dias antes e 07 dias após a AEE. Para o ar condicionado serão medidos: Energia, Temperatura Interna e Externa. Para o sistema de aquecimento da piscina serão medidos  Energia e Temperatura da Água. Para o desumidificador serão medidos Energia, Umidade Interna e Externa, tempo de uso diário. O critério adotado para a escolha dos equipamentos é por amostragem em função da potência nominal (existente e proposto).",1.0423741317801658,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
